source,id,name,address,latitude,longitude,type,contact,task,run_time
baidu,b11b950bdeaddeb5d81318fa,河北生殖妇产医院,石家庄市桥西区石风路27号,38.01941759281102,114.4601540822623,"gas_station,service_area,hospital,repair_factory","(0311)67266999,(0311)67961666,(0311)89907888,(0311)89907999",辛集,2026-04-13T20:20:47
baidu,fdb1e62a0d4debc1d4851f0d,河北医科大学第三医院,河北省石家庄市桥西区自强路139号,38.04112341938535,114.46793037286345,"gas_station,service_area,hospital,repair_factory",(0311)88603000,辛集,2026-04-13T20:20:47
baidu,b2806fe3712a6f582202628e,藁城区中西医结合医院,石家庄市藁城区廉州西路297号,38.01992631315267,114.82602682129165,"gas_station,service_area,hospital,repair_factory",(0311)87526618,辛集,2026-04-13T20:20:47
baidu,7c5e480b9da9f8c9adb22a66,河北医科大学第三医院-西院,石家庄市友谊北大街102号,38.04710407215506,114.45081194983041,"gas_station,service_area,hospital,repair_factory",(0311)88603000,辛集,2026-04-13T20:20:47
baidu,69573212c1b7c143b72655d3,平山县人民医院,石家庄市平山县中山西路257号,38.26278111143413,114.17590679589064,"gas_station,service_area,hospital,repair_factory",(0311)82911269,辛集,2026-04-13T20:20:47
baidu,c03c64da5feb8b843f9a5edb,中国人民武装警察部队河北省总队医院,河北省石家庄市桥西区新华西路130号,38.05033500456325,114.42244939568305,"gas_station,service_area,hospital,repair_factory",(0311)83626303,辛集,2026-04-13T20:20:47
baidu,2527be1e5788b1b34afc8d79,辛集市第一医院,石家庄市辛集市束鹿大街2号,37.926019536398066,115.21467798627201,"gas_station,service_area,hospital,repair_factory",(0311)83222113,辛集,2026-04-13T20:20:47
baidu,d4034eb30ffca0efc0364428,河北友爱医院,河北省石家庄市裕华区槐中路415号,38.02970451623575,114.55522653694794,"gas_station,service_area,hospital,repair_factory","(0311)69098105,(0311)80995555",辛集,2026-04-13T20:20:47
baidu,80cac52211b5dbff40afe634,河北医科大学第二医院(鹿泉院区),河北省石家庄市鹿泉区槐安西路501号,38.02442766822668,114.35077631883075,"gas_station,service_area,hospital,repair_factory",(0311)66002999,辛集,2026-04-13T20:20:47
baidu,dffd464220d303b13c9a5e04,高邑县医院,河北省石家庄市高邑县中兴大街172号,37.602845987190875,114.60793675425012,"gas_station,service_area,hospital,repair_factory",(0311)84031096,辛集,2026-04-13T20:20:47
baidu,9417504bf4d2349e95f08cae,河北省胸科医院,石家庄市长安区胜利北街372号,38.08911530924009,114.51861549568514,"gas_station,service_area,hospital,repair_factory",(0311)86911162,辛集,2026-04-13T20:20:47
baidu,21e589e97e65ae942a02e1e6,石家庄市人民医院(方北路院区),河北省石家庄市方北路9号石家庄市第一医院,38.04019968157522,114.5267928267436,"gas_station,service_area,hospital,repair_factory",(0311)69089999,辛集,2026-04-13T20:20:47
baidu,fbdc8d608ed991c779b55c9c,河北省生殖健康医院,河北省石家庄市新华区联盟路639号,38.07964838318924,114.46255907040755,"gas_station,service_area,hospital,repair_factory","(0311)85346789,(0311)87812345",辛集,2026-04-13T20:20:47
baidu,09185c5675a3955df119376f,霍文发中医骨伤医院,槐安西路39号,38.025588426017016,114.47826829272451,"gas_station,service_area,hospital,repair_factory",(0311)83861111,辛集,2026-04-13T20:20:47
baidu,fa835ce2a8272fb6e812e44a,行唐县人民医院,石家庄市行唐县玉城东大街31号,38.43789440242177,114.55719733550119,"gas_station,service_area,hospital,repair_factory",(0311)82981961,辛集,2026-04-13T20:20:47
baidu,5211d219e240e1587dc87647,鹿泉区中医院,河北省石家庄市鹿泉区新康路12号,38.09279645686452,114.318523577676,"gas_station,service_area,hospital,repair_factory",(0311)82012230,辛集,2026-04-13T20:20:47
baidu,38d6ffca8db06fdf2a06ce56,正定县中医院,河北省石家庄市正定县常山西路29号,38.14648129800562,114.56291209322254,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,54b6b194d4f66740e9f8532f,河北省中医药科学院附属医院,石家庄市裕华区建华南大街209号,38.02802559248575,114.54721055464331,"gas_station,service_area,hospital,repair_factory",(0311)85363986,辛集,2026-04-13T20:20:47
baidu,9db4425c78a42205d4851fd5,石家庄顺康医院,河北省石家庄市桥西区育新路21号,38.012310823761936,114.43632727716891,"gas_station,service_area,hospital,repair_factory",(0311)85889888,辛集,2026-04-13T20:20:47
baidu,37fe3e3614a486ff0782c220,中石化建医院,石家庄市裕华区体育南大街183号,38.02993941869389,114.53540888004909,"gas_station,service_area,hospital,repair_factory","(0311)87339678,(0311)89868099",辛集,2026-04-13T20:20:47
baidu,0c0e4072559f6b27f50e7749,平山县中医院,河北省石家庄市平山县中山东路6号,38.25707503745051,114.1960273486118,"gas_station,service_area,hospital,repair_factory",(0311)82944797,辛集,2026-04-13T20:20:47
baidu,d146b388214b2fc774026901,石家庄燕赵医院,河北省石家庄市裕华区槐安东路176号,38.02140052679068,114.58005856570459,"gas_station,service_area,hospital,repair_factory",(0311)85315555,辛集,2026-04-13T20:20:47
baidu,7317840edfcc75df1d580090,众安医院,河北省石家庄市新华区西三庄乡石清路88号,38.1009299010239,114.44280397153214,"gas_station,service_area,hospital,repair_factory",(0311)87088636,辛集,2026-04-13T20:20:47
baidu,a5097bfa15864a63f03cba6b,河北医科大学口腔医院,河北省石家庄市长安区中山东路383号,38.04355451686167,114.53601402217872,"gas_station,service_area,hospital,repair_factory",(0311)86265748,辛集,2026-04-13T20:20:47
baidu,3a7d1afbd5efc2477069d317,石家庄友谊烧伤医院,石家庄市桥西区友谊南大街369号,38.01652557689322,114.4527892634806,"gas_station,service_area,hospital,repair_factory","(0311)83011230,(0311)83030120",辛集,2026-04-13T20:20:47
baidu,4642844a354318d9c9fa5f57,石家庄圣祥中西医结合医院,河北省石家庄市桥西区南二环西路160号,38.00401765631709,114.4656229226666,"gas_station,service_area,hospital,repair_factory",(0311)83828311,辛集,2026-04-13T20:20:47
baidu,e3082848d1810dbfb34c4949,元氏县医院,元氏县人民路67号,37.75576685527704,114.52389420437035,"gas_station,service_area,hospital,repair_factory",(0311)84623518,辛集,2026-04-13T20:20:47
baidu,3c658d348c77bc31841541d4,石家庄厚德医院,河北省石家庄市裕华区建华南大街184号,38.01740535684525,114.54596933657308,"gas_station,service_area,hospital,repair_factory","(0311)67695355,(0311)67695356",辛集,2026-04-13T20:20:47
baidu,d7aa6f2e9b7fc5fc0d3ddaea,石家庄卓达太阳城医院,栾城区冶河镇卓达太阳城内,37.954015821949625,114.59603380708052,"gas_station,service_area,hospital,repair_factory",(0311)88702122,辛集,2026-04-13T20:20:47
baidu,09b92c6c50b2dd7ebca822f5,石家庄市第八医院,河北省石家庄市桥西区新华路620号,38.05128681957992,114.41968556030379,"gas_station,service_area,hospital,repair_factory",(0311)68026803,辛集,2026-04-13T20:20:47
baidu,341c35dedfafafbce6073819,河北省第二荣军优抚医院,泰华街122号(新华路口北),38.050466453465894,114.46222081900535,"gas_station,service_area,hospital,repair_factory",(0311)66788809,辛集,2026-04-13T20:20:47
baidu,c3c2f0a2acd1302945e2746a,石家庄市妇产医院(高新院区),河北省石家庄市裕华区学苑路91号,38.01485214546799,114.63240111044912,"gas_station,service_area,hospital,repair_factory","(0311)89911788,(0311)89927777",辛集,2026-04-13T20:20:47
baidu,d976ce5291d78f36631c67a8,河北省骨科医院东院,河北省石家庄市裕华区湘江道68号,38.03288543991544,114.61511524736778,"gas_station,service_area,hospital,repair_factory",(0311)66776767,辛集,2026-04-13T20:20:47
baidu,2f1a78a238f1e88228201a73,石家庄鸿慈中西医结合医院,河北省石家庄市长安区丰华路与外贸街交叉路口往西约100米路北,38.06568737455889,114.51619979065713,"gas_station,service_area,hospital,repair_factory","(0311)67663360,(0311)86250120,(0311)86576120",辛集,2026-04-13T20:20:47
baidu,ce98ac3d45b55a470bf5ebee,石家庄市中医院,石家庄市桥西区中山西路233号,38.04398377320073,114.47268038434215,"gas_station,service_area,hospital,repair_factory",(0311)89639522,辛集,2026-04-13T20:20:47
baidu,c61bd3054d407171c27da259,赞皇县中医院,石家庄市赞皇县太行西路207号,37.660278607476826,114.37841998880624,"gas_station,service_area,hospital,repair_factory",(0311)84221681,辛集,2026-04-13T20:20:47
baidu,e2c734e4726fcc5d15a19079,辛集复明医院,石家庄市辛集市兴华北路351号,37.94505338991569,115.21611250533269,"gas_station,service_area,hospital,repair_factory",(0311)83965035,辛集,2026-04-13T20:20:47
baidu,23863f3d0057bbe7f11937cf,石家庄市市政医院,河北省石家庄市长安区栗康街10号,38.0475599459738,114.50763179812111,"gas_station,service_area,hospital,repair_factory",(0311)89616300,辛集,2026-04-13T20:20:47
